Host,Managed Object,Attribute,From,To,Interval,Total,Loss,data
MA_221.141.145.6_20130430180225,SMSAgent.exe,MemUtilizationMax,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.26
MA_221.141.145.6_20130430180225,SMSAgent.exe,MemUtilizationAvg,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.26
MA_221.141.145.6_20130430180225,SMSAgent.exe,MemUtilizationMin,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.26
MA_221.141.145.6_20130430180225,SMSAgent.exe,CpuUtilizationMax,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,SMSAgent.exe,CpuUtilizationAvg,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,SMSAgent.exe,CpuUtilizationMin,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,SMSAgent.exe,RunningProcessCount,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,1
MA_221.141.145.6_20130430180225,CPU5,Status,2013-05-09 14:32:43,2013-05-09 14:32:43,실시간,1,-,true
MA_221.141.145.6_20130430180225,CPU5,IdleUtilization,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,99.43
MA_221.141.145.6_20130430180225,CPU5,KernelUtilization,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,0.24
MA_221.141.145.6_20130430180225,CPU5,UserUtilization,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,0.33
MA_221.141.145.6_20130430180225,CPU5,Utilization,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,0.57
MA_221.141.145.6_20130430180225,Filesystems,DelayTime,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,0
MA_221.141.145.6_20130430180225,Filesystems,TotalSize,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,2289262
MA_221.141.145.6_20130430180225,Filesystems,AvailableSize,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,1866445
MA_221.141.145.6_20130430180225,Filesystems,FreeSize,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,1866445
MA_221.141.145.6_20130430180225,Filesystems,Used,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,422816
MA_221.141.145.6_20130430180225,Filesystems,Utilization,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,18.47
MA_221.141.145.6_20130430180225,NetworkStatus,NetworkStatusInfo,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=All NetworkStatus,rowType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),indexNames=(INDEX,PROTOCOL,LOCAL_IP,LOCAL_PORT,FOREIGN_IP,FOREIGN_PORT,STATE)),contents={[6556741, UDP, 0.0.0.0, 21004, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556741, LOCAL_IP=0.0.0.0, LOCAL_PORT=21004, PROTOCOL=UDP, STATE=-}), [6556738, UDP, 0.0.0.0, 445, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556738, LOCAL_IP=0.0.0.0, LOCAL_PORT=445, PROTOCOL=UDP, STATE=-}), [6556744, UDP, 127.0.0.1, 2615, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556744, LOCAL_IP=127.0.0.1, LOCAL_PORT=2615, PROTOCOL=UDP, STATE=-}), [6556742, UDP, 127.0.0.1, 123, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556742, LOCAL_IP=127.0.0.1, LOCAL_PORT=123, PROTOCOL=UDP, STATE=-}), [6556745, UDP, 221.141.145.6, 123, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556745, LOCAL_IP=221.141.145.6, LOCAL_PORT=123, PROTOCOL=UDP, STATE=-}), [6556740, UDP, 0.0.0.0, 4500, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556740, LOCAL_IP=0.0.0.0, LOCAL_PORT=4500, PROTOCOL=UDP, STATE=-}), [6556743, UDP, 127.0.0.1, 1177, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556743, LOCAL_IP=127.0.0.1, LOCAL_PORT=1177, PROTOCOL=UDP, STATE=-}), [6556746, UDP, 221.141.145.6, 137, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556746, LOCAL_IP=221.141.145.6, LOCAL_PORT=137, PROTOCOL=UDP, STATE=-}), [6556739, UDP, 0.0.0.0, 500, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556739, LOCAL_IP=0.0.0.0, LOCAL_PORT=500, PROTOCOL=UDP, STATE=-}), [6556747, UDP, 221.141.145.6, 138, *, *, -]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=All NetworkStatus,items=((itemName=FOREIGN_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=FOREIGN_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=LOCAL_IP,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=LOCAL_PORT,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=PROTOCOL,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=STATE,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={FOREIGN_IP=*, FOREIGN_PORT=*, INDEX=6556747, LOCAL_IP=221.141.145.6, LOCAL_PORT=138, PROTOCOL=UDP, STATE=-})})
MA_221.141.145.6_20130430180225,CPU4,Status,2013-05-09 14:32:44,2013-05-09 14:32:44,실시간,1,-,true
MA_221.141.145.6_20130430180225,CPU4,IdleUtilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,99.51
MA_221.141.145.6_20130430180225,CPU4,KernelUtilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.33
MA_221.141.145.6_20130430180225,CPU4,UserUtilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.16
MA_221.141.145.6_20130430180225,CPU4,Utilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.49
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,ProcessMonitorInfo,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[59, RTHDCPL.EXE, RTHDCPL.EXE, 2, 0.0, 0.0, 0.0, 0.03, 0.14, 0.26, 23436, 32318, 41200, 2088, 11740, 21392, 0.0, 0.29, 64636, 23480]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=RTHDCPL.EXE, Avg.PCPU=0.0, Avg.PMEM=0.14, Avg.RSS=11740, Avg.VSZ=32318, INDEX=59, Max.PCPU=0.0, Max.PMEM=0.26, Max.RSS=21392, Max.VSZ=41200, Min.PCPU=0.0, Min.PMEM=0.03, Min.RSS=2088, Min.VSZ=23436, Pattern=RTHDCPL.EXE, RunningProcessCount=2, TotalPCPU=0.0, TotalPMEM=0.29, TotalRSS=23480, TotalVSZ=64636})})
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,TotalMemUsed,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,23480
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,TotalMemUtilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.29
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,TotalCpuUtilization,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUsedMax,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,21392
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUsedAvg,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,11740
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUsedMin,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,2088
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUtilizationMax,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.26
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUtilizationAvg,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.14
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,MemUtilizationMin,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.03
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,CpuUtilizationMax,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,CpuUtilizationAvg,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,CpuUtilizationMin,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,0.0
MA_221.141.145.6_20130430180225,RTHDCPL.EXE,RunningProcessCount,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,2
MA_221.141.145.6_20130430180225,svchost.exe,ProcessMonitorInfo,2013-05-09 14:32:45,2013-05-09 14:32:45,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[70, svchost.exe, svchost.exe, 5, 0.0, 0.0, 0.0, 0.03, 0.12, 0.41, 684, 6672, 24592, 2636, 9932, 32952, 0.0, 0.61, 33360, 49664]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=svchost.exe, Avg.PCPU=0.0, Avg.PMEM=0.12, Avg.RSS=9932, Avg.VSZ=6672, INDEX=70, Max.PCPU=0.0, Max.PMEM=0.41, Max.RSS=32952, Max.VSZ=24592, Min.PCPU=0.0, Min.PMEM=0.03, Min.RSS=2636, Min.VSZ=684, Pattern=svchost.exe, RunningProcessCount=5, TotalPCPU=0.0, TotalPMEM=0.61, TotalRSS=49664, TotalVSZ=33360})})
